author id,username,created_at,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,hashtags
336750302,RitoBabyy,2021-11-28 23:59:58+00:00,in,0,0,0,0,Twitter for iPhone,RIP VIRGIL ABLOH, 
18377624,BritniDWrites,2021-11-28 23:59:48+00:00,en,14,1,1,1,Twitter Web App,"Virgil Abloh was described by in his NYT obit as ""a workaholic who maintained a punishing schedule."" I know he had several creative passions, I wonder if his work kept him away from his wife+kids a lot &amp; how much our idolization of grind culture made him feel like he HAD to do it", 
257655862,Lalonshoeb,2021-11-28 23:59:42+00:00,en,1,0,0,0,Twitter for iPhone,Damn son RIP Virgil Abloh wtf 💔, 
21912695,BrittanyBeauty,2021-11-28 23:59:39+00:00,en,1,0,0,0,Twitter for iPhone,May Virgil Abloh Rest In Peace damn…, 
4852260674,tannies_liz,2021-11-28 23:59:37+00:00,in,0,0,0,0,Twitter for Android,@BTS_twt RIP Virgil Abloh 🙏, 
1056221931735785472,lilvzigrey,2021-11-28 23:59:37+00:00,fr,1,0,0,0,Twitter for iPhone,Je suis sous le choque pour la mort de Virgil Abloh, 
78470697,FrancescoCamp87,2021-11-28 23:59:36+00:00,de,1,0,1,0,Twitter for iPhone,Bro Virgil Abloh died ?! Wtf, 
1538043578,CzTrTa,2021-11-28 23:59:34+00:00,in,1,0,0,0,Twitter for iPhone,RIP Virgil Abloh 🙏🏼, 
1364065212878319618,MextanB,2021-11-28 23:59:33+00:00,es,2,0,0,0,Twitter for Android,"""Descansa en paz Virgil Abloh, te echaremos de menos. 
Ha sido un honor trabajar con usted. Un verdadero genio creativo"" https://t.co/jsEMPuBqJV", 
241219079,MeglioNotizie,2021-11-28 23:59:29+00:00,it,0,0,0,0,IFTTT,"Addio a Virgil Abloh, re dello streetwear di lusso https://t.co/6CFW2etzoe", 
1416560850022850562,eraemikae,2021-11-28 23:59:26+00:00,es,0,0,0,0,Twitter for Android,"qué triste la pérdida de virgil abloh y de frank williams en un mismo día, dos grandes personas que impactaron su medio muy profundamente", 
998985140377448448,btschpl_T,2021-11-28 23:59:24+00:00,en,2,0,0,1,Twitter for iPhone,"Virgil abloh passing away at 41;that really hits hard doesn’t it? All the life left to live, gone. That’s how it works though. You never know when this ride is over. I miss loved ones who also left too soon and I commit to making the most of my time here. Being ARMY is doing that", 
1408653571470479361,charlieeditz_,2021-11-28 23:59:24+00:00,en,0,0,0,0,Twitter for iPhone,"Rest In Peace
Virgil Abloh 🕊😖
#VirgilAbloh #RIPvirgilabloh https://t.co/d8w8uoJSGu",RIPvirgilabloh
1355181033390366720,Alove_Metal,2021-11-28 23:59:20+00:00,ja,0,0,0,0,Twitter for Android,OFF-WHITEを手掛けるデザイナー、鬼才ヴァージルアブローとは https://t.co/aSxV8Sg9AM, 
1278050664677953536,OWLSI1,2021-11-28 23:59:19+00:00,und,0,0,1,1,Twitter Web App,"https://t.co/yALFI0jphT
💔💔💔💔💔💔💔💔💔", 
22475139,bbcturkce,2021-11-28 23:59:19+00:00,tr,50,1,3,3,SocialFlow,"Moda dünyasının en ünlü tasarımcılarından olan Virgil Abloh, ender görülen bir kanser türü nedeniyle hayatını kaybetti
https://t.co/7uXDCVFRXG", 
2983508688,btspogi_,2021-11-28 23:59:16+00:00,en,0,0,0,0,Twitter for Android,Oh no :(( RIP Virgil Abloh. https://t.co/oxjHh5MFmR, 
540582866,yaptwothree,2021-11-28 23:59:15+00:00,in,0,0,0,0,Twitter for Android,RIP Virgil Abloh., 
31141686,beatport,2021-11-28 23:59:14+00:00,en,146,1,1,26,Twitter for iPhone,"RIP Virgil Abloh. 🖤

The DJ and influential fashion designer has passed away today after suffering with cancer for several years. 

#RIPVirgilAbloh https://t.co/HEM4PAN3ju",RIPVirgilAbloh
773485929969414148,sarang143u,2021-11-28 23:59:12+00:00,en,0,0,0,0,Microsoft Power Platform,Louis Vuitton fashion designer Virgil Abloh dies of cancer at 41    https://t.co/IWz5oWpLGW    #Japan,Japan
421640068,fehintolu_x,2021-11-28 23:59:10+00:00,en,0,0,0,0,Twitter for iPhone,I can’t believe Virgil abloh is gone, 
448977097,TActuali,2021-11-28 23:59:04+00:00,en,0,0,0,0,dlvr.it,"Luxury Mourns the Passing of Louis Vuitton Artistic Director, Virgil Abloh https://t.co/c7ZOFLNyih https://t.co/JoR1lNlHQH", 
1458088882772324353,GoodsenseE,2021-11-28 23:59:04+00:00,en,0,0,0,0,WordPress.com,Virgil Abloh Made His Life Into a Fairytale—and Then Made It the Blueprint for Fashion https://t.co/yp3Ef68eOA, 
356079773,LeonWinegarden2,2021-11-28 23:59:03+00:00,en,0,0,0,0,dlvr.it,Visionary Fashion Designer Virgil Abloh Dies at 41, 
775167541387882500,WHEEradio,2021-11-28 23:59:02+00:00,en,0,0,0,0,dlvr.it,Groundbreaking fashion designer Virgil Abloh dies at 41 https://t.co/qiNSTRIoaO, 
1449865673157586947,PixSkulls,2021-11-28 23:58:57+00:00,en,0,0,0,0,Twitter for iPhone,"Rest In Peace, Virgil Abloh #OffWhite #VirgilAbloh",VirgilAbloh
1073997456604573697,sylwiak_,2021-11-28 23:58:54+00:00,en,0,0,0,0,Twitter for iPhone,Tout mon feed insta c’est virgil abloh, 
1267607769647124487,coni_sun_,2021-11-28 23:58:51+00:00,es,0,0,0,0,Twitter for Android,"TRAD:

""Descansa en paz Virgil Abloh, te echaremos de menos. 
Ha sido un honor trabajar con usted. Un verdadero genio creativo""

*Virgil Abloh fue el director artístico de la colección Otoño-Invierno 2021 de Louis Vuitton, protagonizada por BTS. Falleció a consecuencia de cáncer https://t.co/BU5WqZhB6K", 
5770762,gnbasile,2021-11-28 23:58:50+00:00,fr,6,1,0,1,Twitter Web App,"Virgil #Abloh, styliste et directeur artistique des collections homme de la maison #LouisVuitton, est décédé d'un cancer à l'âge de 41 ans des suites d’un ""cancer qu'il combattait depuis plusieurs années"".  #VirgilAbloh. https://t.co/U5SbbsbMdZ",VirgilAbloh
305155137,o_gi,2021-11-28 23:58:49+00:00,ja,0,0,0,0,Twitter Web App,"うそでしょ早すぎでしょ なんで天才は短命なんだ・・・・・ショックすぎる
https://t.co/gBsG5OZbYx", 
603235751,santojonas_,2021-11-28 23:58:48+00:00,pt,0,0,0,0,Twitter for Android,A visão que o Virgil Abloh tinha era sensacional 😢, 
1580773770,mickeychuyab,2021-11-28 23:58:48+00:00,en,7,0,0,0,Twitter for iPhone,"condolences to Virgil Abloh's fam, before i collected music and other things, i was huge on fashion and collecting clothing pieces, many of which had his imprint. He was rly an artist in his own way and for that he had my respect. Fuck cancer fr", 
46696609,love_yourchaos,2021-11-28 23:58:41+00:00,es,0,0,0,0,Twitter for iPhone,La vdd sí dije omg lo de Virgil Abloh. Chiales., 
1386503664378859523,PurpleBTSL1,2021-11-28 23:58:38+00:00,in,0,0,0,0,Twitter for Android,@BTS_twt RIP Virgil Abloh, 
833375792210014209,v4mte,2021-11-28 23:58:37+00:00,en,0,0,0,0,Twitter for Android,@BTS_twt Rest In Peace Virgil Abloh., 
1450838675114319875,SpanishgirlYeah,2021-11-28 23:58:37+00:00,in,1,0,0,1,Twitter for iPhone,RIP Virgil Abloh 🙏🏻 https://t.co/RvwtV6clQQ, 
14026372,rrstar,2021-11-28 23:58:35+00:00,en,1,0,0,1,SocialNewsDesk,"Condolences on Virgil Abloh's passing flooded social media Sunday from international fashion houses to celebrities spanning art, sports, music and people back home in Rockford. 

https://t.co/muwvSFMVEc", 
32908359,lonelylxry,2021-11-28 23:58:32+00:00,en,0,0,0,0,Twitter for Android,Woke up to the news of the passing of Virgil Abloh 😭 may his soul rest in peace 😭🙏, 
1661067944,DEEGConsulting,2021-11-28 23:58:31+00:00,en,0,0,0,0,PromoRepublic,"Virgil Abloh Rest in peace. 
#thehighmuseum #virgilabloh #louisvuitton #offwhite #fashiondesigner #ghanian https://t.co/wGZrdXegoe",ghanian
1462489853765898247,Beyond__streets,2021-11-28 23:58:29+00:00,en,1,0,0,1,Twitter for iPhone,We are deeply saddened to hear of the passing of Virgil Abloh. We are forever grateful for his talent and contributions to the culture and supporting so many of our friends. He will forever be an inspiration to us all. Rest in Power. 🕊#VirgilAbloh https://t.co/AoHdJCT8Xh,VirgilAbloh
331175591,JoeyV1026,2021-11-28 23:58:29+00:00,de,0,0,0,0,Twitter for iPhone,Rest in Power Virgil Abloh, 
1450853764018098187,CaribouEno,2021-11-28 23:58:28+00:00,de,0,0,0,0,Twitter for Android,"Virgil Abloh est mort.
Virgil Abloh died.
Virgil Abloh ist gestorben.
41 ans, cancer. 41 years, cancer. 41 Jahre alt, Krebs.

Huge sadness. :-( #VirgilAbloh

https://t.co/sBLBauCS40",VirgilAbloh
48633239,haaveyoumetken,2021-11-28 23:58:19+00:00,en,0,0,0,0,Twitter for iPhone,Damn rip virgil abloh… didn’t even realize he was battling cancer. Rest in paradise away from all the pain and this cruel world., 
537985582,KhalidKirmani,2021-11-28 23:58:14+00:00,en,0,0,0,0,Twitter Web App,Louis Vuitton Star Designer Virgil Abloh Dies After Battle With Cancer https://t.co/6dFQk2wdo4, 
171790322,treyrhoad,2021-11-28 23:58:12+00:00,en,0,0,0,0,Twitter for iPhone,Wait Virgil Abloh passed?? Damn I know I clowned some of his shit but I still respected what he did and his passion RIP, 
1223470929600077829,skiman71075936,2021-11-28 23:58:12+00:00,ht,3,0,0,0,Twitter for iPhone,R.I.P. Virgil Abloh 🙏🙏🙏 https://t.co/9VQ6KNy3WA, 
46438105,mitchbangtansnd,2021-11-28 23:58:11+00:00,en,1,0,0,0,Twitter for Android,"Rest in Peace, Virgil Abloh. https://t.co/YsNzErIj4G", 
