author id,username,created_at,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,hashtags
49278207,simoninou,2022-01-11 00:33:23+00:00,en,1,0,0,0,Twitter for iPhone,"#JamesMtume, a percussionist who reoriented #MilesDavis' later rhythms and whose 1983 hit, ""Juicy Fruit,"" returned to the charts a decade later as the driving force of the Notorious B.I.G.'s ""Juicy,"" died on Jan. 9. He was 76. https://t.co/xPgAFZPUGT",MilesDavis
21525183,georgeegirl,2022-01-11 00:32:58+00:00,en,7,0,1,1,Twitter Web App,"Percussionist James Mtume, the beat behind Miles Davis and later 'Juicy,' dies at 76 https://t.co/6pXYcmi9q5", 
30289669,RoxxsFisher,2022-01-11 00:32:51+00:00,und,0,0,0,0,Twitter for iPhone,https://t.co/oiG6kSlbO7, 
40977740,KaturaHudson,2022-01-11 00:32:42+00:00,en,0,0,0,0,Twitter for iPhone,@nelsongeorge Thank you for sharing this. Can’t believe I forgot about Open Line. RIP Mtume and Bob Slade, 
197418521,trevorleit,2022-01-11 00:32:34+00:00,en,0,0,0,0,dlvr.it,Jazz Great James Mtume - Who Was Immortalized In Biggie's 'Juicy' Classic - Has Died https://t.co/JGGmpX5P3D https://t.co/ZLri1lRVgD, 
37096909,WadeWilsonWorld,2022-01-11 00:31:29+00:00,en,1,0,1,0,Twitter for iPhone,@poisonherbs Dude brightens my day a lot. Sometimes touches like today it was Mtume “Juicy Fruit” RIP, 
1275504109945335809,JLBryant12,2022-01-11 00:29:27+00:00,und,0,0,0,0,Twitter for Android,https://t.co/Mbs5x7UrHv, 
79313316,theaveragevoter,2022-01-11 00:28:46+00:00,en,0,0,0,0,Twitter for iPhone,"RIP, Mr. James Mtume. https://t.co/fjxQgzWRS8", 
28749373,Dekabes,2022-01-11 00:27:52+00:00,en,1,0,0,0,Twitter for iPhone,Yes! Mtume(RIP)with the late great Bob Slade on Open Line. https://t.co/ked2pVkP85, 
144396811,iamn0tthe1,2022-01-11 00:26:09+00:00,en,3,0,0,0,Twitter for iPhone,"I been watching the @CBSPhilly news all day and ain’t heard ne’er a word about James Mtume’s passing. 

This is not a comparison tweet Saget’s death is a tragedy, but you would think a city with Black folks as the largest demographic would honor a Jazz R&amp;B legend when he passed. https://t.co/H1tUY3lWtD", 
371559042,DJacksonPerry,2022-01-11 00:25:30+00:00,lt,1,0,1,0,Twitter for iPhone,@oharris69 @CHIRPRadio Mtume #RIP,RIP
981459961921310721,RapJointLagos,2022-01-11 00:25:08+00:00,en,1,0,0,1,Twitter for Android,"Peace to James Mtume 🕊🕊

@jamesmtumelive #mtume #jamesmtume @tawathaagee #tawathaagee #juicyfruit #legend #funk #funky #soul #soulmusic #rnb #randb #80smusic #musicvideo #video https://t.co/yuP1ZHXngN",video
977543467,detroitplair,2022-01-11 00:23:31+00:00,en,13,1,0,2,Twitter for iPhone,"James Mtume, visionary Philly musician, songwriter, and producer, has died https://t.co/IZEyaijT8R via @phillyinquirer", 
29229561,Bretontheradio,2022-01-11 00:23:01+00:00,en,6,0,1,1,Twitter Web App,We find out today that James Mtume and Khan Jamal are gone? Tell me how this isn't a rapture., 
714817244,Power620SYR,2022-01-11 00:22:59+00:00,en,0,0,0,0,SocialFlow,Grammy Winning Artist James Mtume Dead at 76 https://t.co/ZPiZyCyTKy, 
20911036,nelsongeorge,2022-01-11 00:22:51+00:00,en,32,1,3,9,Twitter Web App,"Beyond ‘Juicy Fruit,’ Let’s Also Salute James Mtume’s Radio Days by David Hinckley https://t.co/HVNpBZy6T3", 
8039622,james3neal,2022-01-11 00:22:47+00:00,en,6,0,0,1,Twitter for Android,"#NowPlaying️ ""Kiss This World Goodbye"" - Mtume ... https://t.co/sNoRagJa7z",NowPlaying️
291920408,RealYOM,2022-01-11 00:21:58+00:00,en,2,0,1,2,Twitter for Android,"🙏🏿💪🏿🎶 Rest In Power to a #legend 
#RIPJamesMtume #Mtume #Music 
#Jazz #percussion #Soul #Funk 

1)""🔕 Silence is sound"" https://t.co/wvHyKAybSU",Funk
1426631599014260739,cosmopolite_med,2022-01-11 00:21:22+00:00,en,0,0,0,0,WordPress.com,James Mtume dead at 76 – Grammy-winning percussionist who performed in Miles Davis’ band passes away https://t.co/RiuoWvblUo, 
1204090472144277504,newsrevolution4,2022-01-11 00:21:14+00:00,und,0,0,0,0,Twitter Web App,https://t.co/0EgYhq1Bly, 
1204090472144277504,newsrevolution4,2022-01-11 00:21:13+00:00,und,0,0,1,0,Twitter Web App,https://t.co/Fgfp16dKmy, 
1204090472144277504,newsrevolution4,2022-01-11 00:21:12+00:00,und,0,0,1,0,Twitter Web App,https://t.co/TW2TCL6TD5, 
79313316,theaveragevoter,2022-01-11 00:20:42+00:00,en,0,1,1,0,Twitter for iPhone,"“You, Me, and He” - Mtume https://t.co/Qt2efRXE1c https://t.co/hw8vuIcQMt", 
29668829,naws09,2022-01-11 00:20:37+00:00,en,0,0,0,0,Twitter for iPhone,@CASinCHI @MajorFactor2 I forgot about James Mtume, 
1438521214570401795,vidinewsmedia,2022-01-11 00:19:23+00:00,en,0,0,0,0,WordPress.com,James Mtume dead at 76 – Grammy-winning percussionist who performed in Miles Davis’ band passes away https://t.co/O0GYLd4NSJ, 
1443143429878427649,nextnews_ml,2022-01-11 00:19:19+00:00,en,0,0,0,0,WordPress.com,James Mtume dead at 76 – Grammy-winning percussionist who performed in Miles Davis’ band passes away https://t.co/pzZSHwTV37, 
1470921064276451329,monday_mag,2022-01-11 00:19:07+00:00,en,0,0,0,0,WordPress.com,James Mtume dead at 76 – Grammy-winning percussionist who performed in Miles Davis’ band passes away https://t.co/JYcs4JYFtZ, 
867572702,DadaNadaMusic,2022-01-11 00:16:55+00:00,en,0,0,0,0,Twitter for iPhone,"RIP@#JamesMtume , jazz and funk musician, dies aged 75 https://t.co/SVRpdjdo96",JamesMtume
97419913,MakASTR,2022-01-11 00:14:29+00:00,ja,1,0,0,0,Twitter for iPhone,MTUMEよ永遠に, 
1319395643824197633,TerrenceLatimo1,2022-01-11 00:14:14+00:00,en,1,0,0,0,Twitter for Android,"@Bernice28034874 @elizrodz2004 @PrettyMill1 You betta preach.

Still, although God's work is divine, it's sad to see the good legendary talented ones go - although they must.

He was a hitmaker. My favorite is dance-ballad, ""Never Knew Love Like This Before"" by Ms. Mills.  

Thanks Mr. Mtume and Ms. Mills.", 
26115802,Brngtrth2u,2022-01-11 00:13:17+00:00,en,0,0,0,0,Twitter for Android,"What he said. I really hate losing the good ones, because what we are being left with in some cases are people that seem like they are destroying the fabric of our lives which are hitched onto family, respect, consideration, caring, and focus that Mtume showed in his music. https://t.co/1gMkYu7Qmv", 
80022785,Studio530,2022-01-11 00:13:16+00:00,ja,0,0,0,0,Twitter for iPhone,@smooth_jam Mtumeって入力したつもりだったんだけどw, 
705190712392830976,TheWitchProf,2022-01-11 00:12:42+00:00,en,2,0,0,0,Twitter Web App,"Rest in Power, James Mtume.  Your music is a staple on my R &amp; B, Jazz playlists. https://t.co/mD9pWiCJ11", 
1188294932,ShyBtweetz,2022-01-11 00:12:38+00:00,en,0,0,0,0,Instagram,Reposted from @mr.robertkoolbell Rest well my brother ✨ #mtume https://t.co/qVKgmtHQ7t,mtume
224381577,staceyhopkinsga,2022-01-11 00:12:21+00:00,en,0,0,0,0,Twitter for Android,"#Mtume forever. ❤
https://t.co/1xJbaAFno2",Mtume
26009057,ronerfer,2022-01-11 00:12:00+00:00,en,1,0,1,0,Twitter for iPhone,@delucadan @PhillyInquirer I was a big “On the Corner” fan. Saw Miles twice around that period. Mtume was probably playing. One show was in Princeton - the other was in Philly., 
236202245,_VINYLandVINO_,2022-01-11 00:11:58+00:00,en,1,0,1,0,Twitter for iPhone,This man had to clear some major samples that turned into some classics we love today. Rest well James Mtume. https://t.co/YB5Dm6WmUE, 
211288358,ddhewty,2022-01-11 00:11:11+00:00,et,0,0,0,0,TweetDeck,April Silver on Mtume https://t.co/TvEu35UuKG, 
16664681,latimes,2022-01-11 00:10:00+00:00,en,40,3,3,13,TweetDeck,"James Mtume, musician and producer famously sampled by Notorious B.I.G., dies at 76
https://t.co/uRh6OQbjuA", 
112653846,SoProlific502,2022-01-11 00:09:12+00:00,en,0,0,0,0,Twitter Web App,Jazz Great James Mtume - Who Was Immortalized In Biggie's 'Juicy' Classic - Has Died -- https://t.co/pNdCagPLkU via @hiphopdx, 
47049870,rasjbaraka,2022-01-11 00:07:12+00:00,en,20,1,3,3,Twitter for iPhone,"On the same day that we lost Brother Mtume, in 2014 was the day I lost my father, Amiri Baraka Sr., and we will continue to honor them both through this work as their legacy will continue in Newark and beyond.", 
47049870,rasjbaraka,2022-01-11 00:06:54+00:00,en,17,2,0,2,Twitter for iPhone,"What I loved most about Brother Mtume was the love he had for his people and his commitment and never-ending fight for justice. As one of the lead organizers of the upcoming National Black Political Convention, he hoped to create actionable steps to move our people forward...", 
64800384,979thebeat,2022-01-11 00:06:41+00:00,en,0,0,0,0,Social Flow - Urban 1,Hip-Hop Songs Sampled From The Songs Of Mtume [Listen] https://t.co/5m2dpsW7ZU https://t.co/oBFQ5Ak3Fi, 
816408577665536002,Nast_EE,2022-01-11 00:06:37+00:00,en,0,0,0,0,SmartNews | スマートニュース,"😢
James Mtume, Jazz Great Best Known for Notorious B.I.G.-Sampled Hit ‘Juicy Fruit,’ Dies at 76 https://t.co/HMgUQiJQKz #SmartNews",SmartNews
47049870,rasjbaraka,2022-01-11 00:06:31+00:00,en,50,0,8,7,Twitter for iPhone,"My prayers and condolences go out to the Mtume family as the world mourns the loss of an incredible icon for our community and culture. Brother James Mtume wrote scores for films and hits for so many artists. His musical genius, body of work, &amp; its influence still resonate...", 
45368689,twindellynn,2022-01-11 00:06:21+00:00,en,1,0,0,0,Twitter for iPhone,"#NowPlaying the playlist ""The Jazz Legacy of James Mtume "" on @TIDAL 

 https://t.co/GmDwxFCOmY",NowPlaying
34345303,AnyMtn,2022-01-11 00:06:12+00:00,en,0,0,0,0,Twitter Web App,@ScottFeinberg And jazz musician James Mtume ..., 
1353896112365707265,LolotheAmazon,2022-01-11 00:04:51+00:00,en,1,0,0,1,Twitter for iPhone,Damn RIP James Mtume, 
800052076512497665,aaclassical,2022-01-11 00:03:18+00:00,et,0,0,0,0,Twitter Web App,James Mtume 1946 – 2022 - JazzTimes https://t.co/NVfNP2gHZ6, 
8433812,lavarrock,2022-01-11 00:03:18+00:00,en,1,0,0,0,Twitter Web App,"""News (N.E.W.S.) used to mean North, East, West, South. It now means Not Even Worth Saying.

The media is now trivia instead of truth,
attitude over aptitude."" - James Mtume", 
37951446,kutcorners,2022-01-11 00:00:41+00:00,en,0,0,0,0,Twitter Web App,"Man, how great is this tune though https://t.co/wpVplAnUVS RIP MTUME", 
40340946,HipHopWired,2022-01-11 00:00:32+00:00,en,2,0,1,1,Hootsuite Inc.,"James Mtume, R&amp;B &amp; Jazz Musician, Has Reportedly Died

➡️ https://t.co/pNAwSfd21C

📸 Getty https://t.co/e6NpbVCnX5", 
1418211720846143501,BarbaraFair13,2022-01-12 23:59:12+00:00,en,5,0,1,0,Twitter for iPhone,"@LeciaMichelle11 And Sidney Poitier, James Mtume, Betty White, it’s too much this early in the year.", 
26906992,dailydigger,2022-01-12 23:59:00+00:00,en,1,0,0,0,Instagram,In Memory of James Mtume (1946-2022) #performance #compostions #productions https://t.co/178rjIyMkS,productions
1118981792504209408,DStone2RC,2022-01-12 23:53:06+00:00,en,0,0,0,0,Twitter for Android,"#JamesMtume, Whose ‘Juicy Fruit’ Became a #HipHop Beat, Dies at 76
#BlackMusic
 https://t.co/8xc5t4Mzgd",BlackMusic
17760122,NINI_ETERNALSOL,2022-01-12 23:48:48+00:00,en,0,0,0,0,Tumblr,📹 James Mtume - The Unseen Interview (2018) | Raw Footage #MtumeRIP https://t.co/2IzQJI1jzy,MtumeRIP
1211671588879257606,BBC2MusicBot,2022-01-12 23:44:46+00:00,en,0,0,0,0,Twitter,"🔊 #NowPlaying on #BBCRadio2's #TrevorNelsonsRhythmNation

Mtume:
  🎵 Juicy Fruit

#Mtume 

https://t.co/KizibOhC59",Mtume
1240385805295681536,JBsWhatsOn2,2022-01-12 23:44:39+00:00,en,0,0,0,0,JBsWhatOn2,Mtume - Juicy Fruit https://t.co/sVat93Xsg4 #NowPlaying #BBCRadio2,BBCRadio2
1578005720,BBCR2MusicBot,2022-01-12 23:44:19+00:00,en,1,0,0,0,BBC Radio 2 Music Bot,Now Playing Mtume - Juicy Fruit #mtume,mtume
254282009,TheRealEricL,2022-01-12 23:38:11+00:00,en,0,0,0,0,Twitter for iPhone,"When it rain ☔️ it pours. Betty White, Sidney Poitier, Bob Saget, Kangol Kid from Utfo, Jessie Lee Daniels from Force MD’s ,James Mtume from Mtume and now Ronnie Spector Rip. 2016 all over again.", 
19045697,WhenSteelTalks,2022-01-12 23:35:02+00:00,en,0,0,0,0,Hootsuite Inc.,"James Mtume, jazz and funk musician, dies aged 75

From his Afrocentric jazz with Miles Davis and Lonnie Liston Smith to his chart hits for Roberta Flack and Stephanie Mills, we celebrate the best of the late musician

https://t.co/arZjhSBaAc #Mtume",Mtume
5611932,kpfaradio,2022-01-12 23:32:55+00:00,en,2,0,0,1,Twitter Web App,"@hardknockradio host @mrdaveyd honors James MTume, a man ahead of his time... who played with Miles Davis for years and many more.

Listen to the entire tribute https://t.co/GOcCOi9Nhw

https://t.co/HeWd4tIdVM

#kpfa #kpfaradio #jamesmtume https://t.co/et9uYkzAo4",jamesmtume
993700828857880578,technicalafro,2022-01-12 23:24:44+00:00,en,2,0,0,1,Twitter Web App,a pretty sad week for Black music. First James Mtume now Ronnie Spector., 
43512709,DJSterlinGolden,2022-01-12 23:23:00+00:00,en,1,0,0,0,Twitter for Android,"@lisajanepersky Betty White, Archbishop Desmond Tutu, Max Julien, Sidney Poitier, James Mtume, Bob Saget, Ronnie Spector. Rest high, all. 🙏", 
1445107251534958603,justdaryle,2022-01-12 23:16:24+00:00,en,1,0,0,1,Twitter for iPhone,I count it a privilege to speak with my elders and learn from them. I had to honor James Mtume Music Is The Key Season 3  Episode 38! Available on #SoundCloud https://t.co/7Cyz6gy2u3,SoundCloud
169274110,anniechristien,2022-01-12 23:08:20+00:00,pt,1,0,1,0,Twitter Web App,"@celulapop Décimo segundo dia do ano e já está terrível, hein! Poitier, Bogdanovich, a compositora Marilyn Bergman, o produtor/compositor/percussionista James Mtume e agora Ronnie. Muitas perdas para a arte.", 
36954737,ifej,2022-01-12 23:06:19+00:00,en,0,0,1,0,Twitter Web App,"@LesBeyond @karenhunter Who is HE?  Sidney Poitier? Bob Saget? Mtume?  Clearly, you don't understand statistics.  Do you wear a seatbelt or do you choose not to because it's not 100% proven to prevent death in an accident?  People not wearing a seat belt are 30X more likely to be ejected from a vehicle.", 
976166899,FANTASTICRADIOO,2022-01-12 23:06:07+00:00,en,0,0,0,0, Fantastic Radioo,"LIVE ON #FANTASTICRADIOUKAPP : MTUME MTUME / We Entertain. Empower. Educate .Engage with us on 0208 090 2121 hello@fantasticradio.co.uk #BELIEVEYOURPOSSIBILITIES. Do click here to Listen https://t.co/jHbhYPLU9C #fantasticradiouk
 Buy song https://t.co/papZIT9jUQ https://t.co/9PJ5ZMxcrc",fantasticradiouk
1217511,CampbellX,2022-01-12 23:01:09+00:00,en,1,0,0,0,Twitter for Android,Rest in Power #Mtume. Juicy Fruit Sampled by Alicia Keys and Biggy. The original just as juiceee. https://t.co/JHZ4hRPHpN,Mtume
35854184,CCurrieDetroit,2022-01-12 22:59:31+00:00,et,4,0,0,2,Twitter Web App,salute to James Mtume! #soul #funk #jazz #music #afrobeat https://t.co/UQGzvIpKYA,afrobeat
50217475,OGNewYorker,2022-01-12 22:55:03+00:00,en,0,0,0,0,Radio.co now playing,Mtume - Juicy Fruit, 
735945662525800448,RandallPMcMurp4,2022-01-12 22:53:45+00:00,lt,134,2,1,22,Twitter for Android,RIP James Mtume https://t.co/sK3oX2Ozjc, 
192424242,bakinyele,2022-01-12 22:48:16+00:00,en,0,0,0,0,Twitter for iPhone,"Newark remembers James Mtume, Grammy award-winning musician, activist https://t.co/lLNryoxpMP https://t.co/sIUdpanhme", 
1062469554,rudyvally69,2022-01-12 22:45:33+00:00,en,0,0,0,0,Twitter for Android,"R.I.P. Soul and Jazz man supreme, James Mtume https://t.co/nquxnWBCKe", 
914430786,joaoscatarino02,2022-01-12 22:44:35+00:00,lt,0,0,0,0,Twitter Web App,James Mtume 1946 – 2022 https://t.co/DTecDGnHf9, 
741358567366660096,MsAngelineTW,2022-01-12 22:34:31+00:00,en,6,1,1,1,TweetDeck,"""Now sameness has become the vibe. I call it, in some cases, the glorification of mediocrity. Who are you? What is your signature?"" - James Mtume (2018)", 
16246344,tjgorton,2022-01-12 22:31:44+00:00,en,2,0,0,1,Twitter Web App,"MUST LISTEN: Two-part @qls podcast w/ the late legendary @jamesmtumelive — James Mtume reminisces about his historical relationships w/ Miles Davis, discusses his songwriting process &amp; explains the origins of ""Mtume.""
https://t.co/jo4BxGWCCY", 
19736439,cedricmuhammad,2022-01-12 22:31:06+00:00,en,17,0,2,4,Twitter for Android,I Have So Much To Say About This Matchless Human Being...Over Time. There Is No Reference For Him #Mtume https://t.co/0f7dmENrGF,Mtume
826070896053981184,EphyKinuthia,2022-01-12 22:23:09+00:00,in,1,0,0,0,Twitter for Android,"@Cera_Nj Hey Stranger, ukipata mtu anataka kubuy ama kuuza Bitcoins/other cryptocurrencies mtume kwangu", 
16745361,harikunzru,2022-01-12 22:21:44+00:00,en,12,0,0,0,Twitter Web App,Belated James Mtume appreciation tweet. Prayer bead wearing 20 something jazz me says farewell and thanks https://t.co/yUgiCws3Xf, 
137807428,Jazzciclo,2022-01-12 22:19:23+00:00,es,0,0,0,0,Twitter Web App,"Sobre la muerte del versátil James Mtume, ex ""Miles Davis"", hijo de Jimmy Heath y sobrino de Percy y Albert https://t.co/2DDinzYaoB", 
1137116993562112000,KCiHailey,2022-01-12 22:17:32+00:00,en,125,1,4,18,Twitter for iPhone,Rest in Power to R&amp;B legend James Mtume. 🕊 He produced my song “If You Think You’re Lonely Now” back in ’94 &amp; it was an honor to work with such a talented musician. 🙏🏿 https://t.co/VegweJuXj3, 
1255887410526814210,goodfarda,2022-01-12 22:15:24+00:00,en,1,0,0,0,Twitter for iPhone,Mtume - Juicy Fruit https://t.co/NRuh9B04sd, 
717645641577545728,ExBSixPrincipal,2022-01-12 22:14:27+00:00,en,2,0,0,0,Twitter for Android,"https://t.co/1zH2eO7gFw
For Mtume 🌷🎼🪘🎼🌷", 
70015969,iHeartCHERI,2022-01-12 22:11:58+00:00,lt,0,0,0,0,Twitter for iPhone,😇MTUME💫, 
196296745,PhillyTrib,2022-01-12 22:05:00+00:00,en,1,0,0,0,TweetDeck,"“You don’t fight technology, you embrace it,” he said in 2014. “It’s like fire. It’ll burn you, or you learn how to cook with it.”

https://t.co/U4LIPTsh5M", 
1330338437917003779,khaleedhayes,2022-01-12 22:04:43+00:00,en,2,1,0,0,Twitter for iPhone,"Sidney Poitier 🎞 
Betty White 👵 
Bob Saget 📺 
Ronnie Spector 🎤 
James Mtume 🎶 
Jessie Lee Daniel (Force MD’s) 🎙 

2022 has shown no mercy.", 
2268010406,SouthernLaced,2022-01-12 22:04:41+00:00,en,1,1,0,0,WordPress.com,TV-One Airing Encore Presentation of “Unsung” with Mtume https://t.co/6f8j5czjBq, 
2585434813,Firqatunnajia1,2022-01-12 22:04:23+00:00,in,2,0,0,0,WordPress.com,"09. Sunnah kumswalia Mtume, na si maulidi https://t.co/z9ORKZSdQH", 
2585434813,Firqatunnajia1,2022-01-12 22:03:03+00:00,et,4,0,0,3,WordPress.com,08. Mtume hahudhurii maulidini https://t.co/rBqudbNQMy, 
1421950131201585154,1821DarkHorse,2022-01-12 21:57:36+00:00,en,1,0,0,0,Twitter Web App,"Kangol Kid, James Mtume and now Ronnie Spector; it comes in threes. . .", 
1473566091381252100,MakalangaZ,2022-01-12 21:55:56+00:00,en,0,0,0,0,Twitter for Android,"Its only on the Internet or media where every girl’s ex was toxic while she was not. 
Lahaula mtume", 
